SPN, Date, Formula, Base Rate, Rate, IBB, Accrued Interest, Version, Call Type
92505AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
92514AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
92516AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
92521AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
92528ACM,12/17/13,A,1.25,1.0,71132.69,711.33,2013-12-17 19:14:29.204475,*ALL
92558AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
92571ACM,12/17/13,C,1.25,1.0,230215.08,2417.26,2013-12-17 19:14:29.204475,*ALL
92575ACM,12/17/13,D,1.25,1.0,103250.0,980.88,2013-12-17 19:14:29.204475,*ALL
92612ACM,12/17/13,E,1.25,1.0,-109.41,0.0,2013-12-17 19:14:29.204475,*ALL
92675ACM,12/17/13,F,1.25,1.0,16072.2,160.72,2013-12-17 19:14:29.204475,*ALL
92798AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
92799ACM,12/17/13,B,1.25,1.0,633574.12,6652.53,2013-12-17 19:14:29.204475,*ALL
92820ACK,12/17/13,C,1.25,1.0,733626.7,6969.45,2013-12-17 19:14:29.204475,*ALL
92845ACK,12/17/13,D,1.25,1.0,967600.0,7257.0,2013-12-17 19:14:29.204475,*ALL
92856ACK,12/17/13,E,1.25,1.0,-6946055.0,0.0,2013-12-17 19:14:29.204475,*ALL
92860ACK,12/17/13,F,1.25,1.0,29090475.19,334540.46,2013-12-17 19:14:29.204475,*ALL
92867ACK,12/17/13,A,1.25,1.0,165646.69,1739.29,2013-12-17 19:14:29.204475,*ALL
92868ACK,12/17/13,B,1.25,1.0,129754.67,1232.67,2013-12-17 19:14:29.204475,*ALL
92869ACK,12/17/13,C,1.25,1.0,60881.67,456.61,2013-12-17 19:14:29.204475,*ALL
92870ACK,12/17/13,D,1.25,1.0,3925845.0,39258.45,2013-12-17 19:14:29.204475,*ALL
92874ACK,12/17/13,E,1.25,1.0,-202420.82,0.0,2013-12-17 19:14:29.204475,*ALL
92875ACK,12/17/13,F,1.25,1.0,-238757.51,0.0,2013-12-17 19:14:29.204475,*ALL
92876ACK,12/17/13,A,1.25,1.0,172581.23,1639.52,2013-12-17 19:14:29.204475,*ALL
92893ACM,12/17/13,B,1.25,1.0,659085.09,4943.14,2013-12-17 19:14:29.204475,*ALL
92896ACM,12/17/13,C,1.25,1.0,449923.15,4499.23,2013-12-17 19:14:29.204475,*ALL
92897ACK,12/17/13,D,1.25,1.0,1170375.0,13459.31,2013-12-17 19:14:29.204475,*ALL
92899ACM,12/17/13,E,1.25,1.0,25585.15,268.64,2013-12-17 19:14:29.204475,*ALL
92938ACM,12/17/13,F,1.25,1.0,1753043.27,16653.91,2013-12-17 19:14:29.204475,*ALL
92965ACM,12/17/13,A,1.25,1.0,2000.0,15.0,2013-12-17 19:14:29.204475,*ALL
93005ACM,12/17/13,B,1.25,1.0,131162.88,1311.63,2013-12-17 19:14:29.204475,*ALL
93076ACM,12/17/13,C,1.25,1.0,2911956.48,33487.5,2013-12-17 19:14:29.204475,*ALL
93199ACM,12/17/13,D,1.25,1.0,1718125.0,18040.31,2013-12-17 19:14:29.204475,*ALL
93209ACM,12/17/13,E,1.25,1.0,-2258.27,0.0,2013-12-17 19:14:29.204475,*ALL
93223ACM,12/17/13,F,1.25,1.0,967500.0,7256.25,2013-12-17 19:14:29.204475,*ALL
93237ACM,12/17/13,A,1.25,1.0,-258250.0,0.0,2013-12-17 19:14:29.204475,*ALL
93256ACM,12/17/13,B,1.25,1.0,-7545.48,0.0,2013-12-17 19:14:29.204475,*ALL
93259ACM,12/17/13,C,1.25,1.0,1223134.31,12842.91,2013-12-17 19:14:29.204475,*ALL
93419ACA,12/17/13,D,1.25,1.0,52700.0,500.65,2013-12-17 19:14:29.204475,*ALL
93445ACM,12/17/13,E,1.25,1.0,835880.76,6269.11,2013-12-17 19:14:29.204475,*ALL
93447ACM,12/17/13,F,1.25,1.0,8924562.72,89245.63,2013-12-17 19:14:29.204475,*ALL
93451ACM,12/17/13,A,1.25,1.0,16962.5,195.07,2013-12-17 19:14:29.204475,*ALL
93459ACM,12/17/13,B,1.25,1.0,-1765.3,0.0,2013-12-17 19:14:29.204475,*ALL
93460ACM,12/17/13,C,1.25,1.0,11312.45,107.47,2013-12-17 19:14:29.204475,*ALL
93463ACM,12/17/13,D,1.25,1.0,359480.0,2696.1,2013-12-17 19:14:29.204475,*ALL
93575ACM,12/17/13,E,1.25,1.0,-557763.3,0.0,2013-12-17 19:14:29.204475,*ALL
93641ACM,12/17/13,F,1.25,1.0,1208163.36,13893.88,2013-12-17 19:14:29.204475,*ALL
93686ACM,12/17/13,A,1.25,1.0,82813.3,869.54,2013-12-17 19:14:29.204475,*ALL
93687ACM,12/17/13,B,1.25,1.0,1114030.72,10583.29,2013-12-17 19:14:29.204475,*ALL
93688ACM,12/17/13,C,1.25,1.0,324726.31,2435.45,2013-12-17 19:14:29.204475,*ALL
93689ACM,12/17/13,D,1.25,1.0,192700.0,1927.0,2013-12-17 19:14:29.204475,*ALL
93782ACM,12/17/13,E,1.25,1.0,1182937.12,13603.78,2013-12-17 19:14:29.204475,*ALL
93783ACM,12/17/13,F,1.25,1.0,2562513.15,26906.39,2013-12-17 19:14:29.204475,*ALL
93842AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
93844AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
93861AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
93875ACM,12/17/13,D,1.25,1.0,27997425.0,321970.39,2013-12-17 19:14:29.204475,*ALL
93877ACM,12/17/13,E,1.25,1.0,25972.03,272.71,2013-12-17 19:14:29.204475,*ALL
93881AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
93942ACA,12/17/13,A,1.25,1.0,14212.5,106.59,2013-12-17 19:14:29.204475,*ALL
93988ACN,12/17/13,B,1.25,1.0,-71963.1,0.0,2013-12-17 19:14:29.204475,*ALL
93997ACN,12/17/13,C,1.25,1.0,-202585.79,0.0,2013-12-17 19:14:29.204475,*ALL
93998ACN,12/17/13,D,1.25,1.0,37310.0,391.76,2013-12-17 19:14:29.204475,*ALL
94002AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94003ACM,12/17/13,F,1.25,1.0,10027.21,75.2,2013-12-17 19:14:29.204475,*ALL
94138ACM,12/17/13,A,1.25,1.0,-18437.5,0.0,2013-12-17 19:14:29.204475,*ALL
94152ACM,12/17/13,B,1.25,1.0,388831.86,4471.57,2013-12-17 19:14:29.204475,*ALL
94172ACM,12/17/13,C,1.25,1.0,1075152.33,11289.1,2013-12-17 19:14:29.204475,*ALL
94174ACM,12/17/13,D,1.25,1.0,13550.0,128.72,2013-12-17 19:14:29.204475,*ALL
94176ACM,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94183ACM,12/17/13,F,1.25,1.0,-6814.35,0.0,2013-12-17 19:14:29.204475,*ALL
94232ACM,12/17/13,A,1.25,1.0,-5958.0,0.0,2013-12-17 19:14:29.204475,*ALL
94233ACM,12/17/13,B,1.25,1.0,-71012.73,0.0,2013-12-17 19:14:29.204475,*ALL
94237ACM,12/17/13,C,1.25,1.0,16514.88,156.89,2013-12-17 19:14:29.204475,*ALL
94241ACM,12/17/13,D,1.25,1.0,143500.0,1076.25,2013-12-17 19:14:29.204475,*ALL
94242ACM,12/17/13,E,1.25,1.0,-172156.63,0.0,2013-12-17 19:14:29.204475,*ALL
94244ACM,12/17/13,F,1.25,1.0,-100581.66,0.0,2013-12-17 19:14:29.204475,*ALL
94256ACM,12/17/13,A,1.25,1.0,-82225.0,0.0,2013-12-17 19:14:29.204475,*ALL
94291ACM,12/17/13,B,1.25,1.0,478530.0,4546.03,2013-12-17 19:14:29.204475,*ALL
94292ACM,12/17/13,C,1.25,1.0,1512512.5,11343.84,2013-12-17 19:14:29.204475,*ALL
94293ACM,12/17/13,D,1.25,1.0,697000.0,6970.0,2013-12-17 19:14:29.204475,*ALL
94294ACM,12/17/13,E,1.25,1.0,-160.0,0.0,2013-12-17 19:14:29.204475,*ALL
94317ACM,12/17/13,F,1.25,1.0,15070.21,158.24,2013-12-17 19:14:29.204475,*ALL
94319ACM,12/17/13,A,1.25,1.0,-21345708.42,0.0,2013-12-17 19:14:29.204475,*ALL
94349ACM,12/17/13,B,1.25,1.0,-3905.0,0.0,2013-12-17 19:14:29.204475,*ALL
94353ACM,12/17/13,C,1.25,1.0,18735.0,187.35,2013-12-17 19:14:29.204475,*ALL
94356ACM,12/17/13,D,1.25,1.0,18000.0,207.0,2013-12-17 19:14:29.204475,*ALL
94377ACM,12/17/13,E,1.25,1.0,-77625.0,0.0,2013-12-17 19:14:29.204475,*ALL
94484ACM,12/17/13,F,1.25,1.0,290639.07,2761.07,2013-12-17 19:14:29.204475,*ALL
94508AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94521ACM,12/17/13,B,1.25,1.0,24540.0,245.4,2013-12-17 19:14:29.204475,*ALL
94525ACM,12/17/13,C,1.25,1.0,24017.5,276.2,2013-12-17 19:14:29.204475,*ALL
94528ACM,12/17/13,D,1.25,1.0,328000.0,3444.0,2013-12-17 19:14:29.204475,*ALL
94531ACM,12/17/13,E,1.25,1.0,10.0,0.1,2013-12-17 19:14:29.204475,*ALL
94545ACM,12/17/13,F,1.25,1.0,-212271.91,0.0,2013-12-17 19:14:29.204475,*ALL
94546ACM,12/17/13,A,1.25,1.0,-796.87,0.0,2013-12-17 19:14:29.204475,*ALL
94562AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94563AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94567ACM,12/17/13,D,1.25,1.0,1095000.0,10402.5,2013-12-17 19:14:29.204475,*ALL
94579ACM,12/17/13,E,1.25,1.0,-0.18,0.0,2013-12-17 19:14:29.204475,*ALL
94603ACM,12/17/13,F,1.25,1.0,-8170260.25,0.0,2013-12-17 19:14:29.204475,*ALL
94610ACM,12/17/13,A,1.25,1.0,-545185.0,0.0,2013-12-17 19:14:29.204475,*ALL
94614ACA,12/17/13,B,1.25,1.0,-1132.5,0.0,2013-12-17 19:14:29.204475,*ALL
94615ACM,12/17/13,C,1.25,1.0,391436.27,3718.64,2013-12-17 19:14:29.204475,*ALL
94623AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94650ACM,12/17/13,E,1.25,1.0,3698478.17,36984.78,2013-12-17 19:14:29.204475,*ALL
94668ACM,12/17/13,F,1.25,1.0,3262634.22,37520.29,2013-12-17 19:14:29.204475,*ALL
94775ACM,12/17/13,A,1.25,1.0,-4312.5,0.0,2013-12-17 19:14:29.204475,*ALL
94814ACM,12/17/13,B,1.25,1.0,1313686.59,12480.02,2013-12-17 19:14:29.204475,*ALL
94826AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94827AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94828AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94832AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
94833AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95004ACM,12/17/13,B,1.25,1.0,-3867.76,0.0,2013-12-17 19:14:29.204475,*ALL
95007ACM,12/17/13,C,1.25,1.0,64087.2,640.87,2013-12-17 19:14:29.204475,*ALL
95013ACM,12/17/13,D,1.25,1.0,2317587.0,26652.25,2013-12-17 19:14:29.204475,*ALL
95014ACM,12/17/13,E,1.25,1.0,15196886.9,159567.31,2013-12-17 19:14:29.204475,*ALL
95018ACM,12/17/13,F,1.25,1.0,-1844355.72,0.0,2013-12-17 19:14:29.204475,*ALL
95022ACM,12/17/13,A,1.25,1.0,3747.23,28.1,2013-12-17 19:14:29.204475,*ALL
95032ACM,12/17/13,B,1.25,1.0,204500.0,2045.0,2013-12-17 19:14:29.204475,*ALL
95034ACM,12/17/13,C,1.25,1.0,765825.0,8806.99,2013-12-17 19:14:29.204475,*ALL
95044ACM,12/17/13,D,1.25,1.0,33750.0,354.38,2013-12-17 19:14:29.204475,*ALL
95045ACM,12/17/13,E,1.25,1.0,41993.31,398.94,2013-12-17 19:14:29.204475,*ALL
95046ACM,12/17/13,F,1.25,1.0,-113214.7,0.0,2013-12-17 19:14:29.204475,*ALL
95116ACD,12/17/13,A,1.25,1.0,-1431437.5,0.0,2013-12-17 19:14:29.204475,*ALL
95117ACD,12/17/13,B,1.25,1.0,-13344.0,0.0,2013-12-17 19:14:29.204475,*ALL
95118ACD,12/17/13,C,1.25,1.0,-32422.0,0.0,2013-12-17 19:14:29.204475,*ALL
95120ACD,12/17/13,D,1.25,1.0,7125.0,67.69,2013-12-17 19:14:29.204475,*ALL
95123ACD,12/17/13,E,1.25,1.0,-75400.0,0.0,2013-12-17 19:14:29.204475,*ALL
95229ACM,12/17/13,F,1.25,1.0,-615778.29,0.0,2013-12-17 19:14:29.204475,*ALL
95235ACM,12/17/13,A,1.25,1.0,17832.5,205.07,2013-12-17 19:14:29.204475,*ALL
95273ACM,12/17/13,B,1.25,1.0,36057.1,378.6,2013-12-17 19:14:29.204475,*ALL
95280ACD,12/17/13,C,1.25,1.0,381300.85,3622.36,2013-12-17 19:14:29.204475,*ALL
95281ACD,12/17/13,D,1.25,1.0,295000.0,2212.5,2013-12-17 19:14:29.204475,*ALL
95285ACD,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95288ACD,12/17/13,F,1.25,1.0,-1250.0,0.0,2013-12-17 19:14:29.204475,*ALL
95289ACD,12/17/13,A,1.25,1.0,-26563.0,0.0,2013-12-17 19:14:29.204475,*ALL
95305ACM,12/17/13,B,1.25,1.0,6408573.98,60881.45,2013-12-17 19:14:29.204475,*ALL
95325ACM,12/17/13,C,1.25,1.0,633476.5,4751.07,2013-12-17 19:14:29.204475,*ALL
95339ACM,12/17/13,D,1.25,1.0,27857200.0,278572.0,2013-12-17 19:14:29.204475,*ALL
95381ACM,12/17/13,E,1.25,1.0,-246073.22,0.0,2013-12-17 19:14:29.204475,*ALL
95436ACM,12/17/13,F,1.25,1.0,86658.0,909.91,2013-12-17 19:14:29.204475,*ALL
95474ACD,12/17/13,A,1.25,1.0,19675.0,186.91,2013-12-17 19:14:29.204475,*ALL
95496ACD,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95600ACM,12/17/13,C,1.25,1.0,1649728.57,16497.29,2013-12-17 19:14:29.204475,*ALL
95610ACM,12/17/13,D,1.25,1.0,2250.0,25.88,2013-12-17 19:14:29.204475,*ALL
95612ACM,12/17/13,E,1.25,1.0,900.0,9.45,2013-12-17 19:14:29.204475,*ALL
95613ACM,12/17/13,F,1.25,1.0,-6027.26,0.0,2013-12-17 19:14:29.204475,*ALL
95667ACM,12/17/13,A,1.25,1.0,773753.7,5803.15,2013-12-17 19:14:29.204475,*ALL
95668AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95670ACM,12/17/13,C,1.25,1.0,17788195.46,204564.25,2013-12-17 19:14:29.204475,*ALL
95671ACM,12/17/13,D,1.25,1.0,51625.0,542.06,2013-12-17 19:14:29.204475,*ALL
95672AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95673AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95674AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95693AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95701AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
95775ACD,12/17/13,D,1.25,1.0,140000.0,1330.0,2013-12-17 19:14:29.204475,*ALL
96193ACM,12/17/13,E,1.25,1.0,854216.0,6406.62,2013-12-17 19:14:29.204475,*ALL
96194ACM,12/17/13,F,1.25,1.0,2365620.0,23656.2,2013-12-17 19:14:29.204475,*ALL
96196ACM,12/17/13,A,1.25,1.0,-62015.33,0.0,2013-12-17 19:14:29.204475,*ALL
96197ACM,12/17/13,B,1.25,1.0,2868842.58,30122.85,2013-12-17 19:14:29.204475,*ALL
96211ACM,12/17/13,C,1.25,1.0,237248.4,2253.86,2013-12-17 19:14:29.204475,*ALL
96284ACM,12/17/13,D,1.25,1.0,22300.0,167.25,2013-12-17 19:14:29.204475,*ALL
96286ACM,12/17/13,E,1.25,1.0,-350.0,0.0,2013-12-17 19:14:29.204475,*ALL
96371AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
96372AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
96373ACM,12/17/13,B,1.25,1.0,5601985.29,53218.86,2013-12-17 19:14:29.204475,*ALL
96400ACM,12/17/13,C,1.25,1.0,1578465.3,11838.49,2013-12-17 19:14:29.204475,*ALL
96403ACM,12/17/13,D,1.25,1.0,156000.0,1560.0,2013-12-17 19:14:29.204475,*ALL
96404ACM,12/17/13,E,1.25,1.0,-151706.97,0.0,2013-12-17 19:14:29.204475,*ALL
96406ACM,12/17/13,F,1.25,1.0,2218983.58,23299.33,2013-12-17 19:14:29.204475,*ALL
96407ACM,12/17/13,A,1.25,1.0,-3034250.0,0.0,2013-12-17 19:14:29.204475,*ALL
96411ACM,12/17/13,B,1.25,1.0,2390933.78,17932.0,2013-12-17 19:14:29.204475,*ALL
96413ACM,12/17/13,C,1.25,1.0,-90109.38,0.0,2013-12-17 19:14:29.204475,*ALL
96419ACM,12/17/13,D,1.25,1.0,63459.0,729.78,2013-12-17 19:14:29.204475,*ALL
96422ACM,12/17/13,E,1.25,1.0,-8470485.85,0.0,2013-12-17 19:14:29.204475,*ALL
96427ACM,12/17/13,F,1.25,1.0,84312.12,800.97,2013-12-17 19:14:29.204475,*ALL
96431ACM,12/17/13,A,1.25,1.0,626769.42,4700.77,2013-12-17 19:14:29.204475,*ALL
96448ACM,12/17/13,B,1.25,1.0,-78746720.34,0.0,2013-12-17 19:14:29.204475,*ALL
96459ACM,12/17/13,C,1.25,1.0,-520128.76,0.0,2013-12-17 19:14:29.204475,*ALL
96495ACM,12/17/13,D,1.25,1.0,119600.0,1255.8,2013-12-17 19:14:29.204475,*ALL
96513ACM,12/17/13,E,1.25,1.0,34068.56,323.65,2013-12-17 19:14:29.204475,*ALL
96533ACM,12/17/13,F,1.25,1.0,320236.16,2401.77,2013-12-17 19:14:29.204475,*ALL
96537ACM,12/17/13,A,1.25,1.0,-17545.0,0.0,2013-12-17 19:14:29.204475,*ALL
96538ACM,12/17/13,B,1.25,1.0,-1525.78,0.0,2013-12-17 19:14:29.204475,*ALL
96544ACM,12/17/13,C,1.25,1.0,82035.54,861.37,2013-12-17 19:14:29.204475,*ALL
96545ACM,12/17/13,D,1.25,1.0,121582.0,1155.03,2013-12-17 19:14:29.204475,*ALL
96557ACM,12/17/13,E,1.25,1.0,575038.86,4312.79,2013-12-17 19:14:29.204475,*ALL
96562ACM,12/17/13,F,1.25,1.0,2487461.98,24874.62,2013-12-17 19:14:29.204475,*ALL
96600ACM,12/17/13,A,1.25,1.0,23287.5,267.81,2013-12-17 19:14:29.204475,*ALL
96601ACM,12/17/13,B,1.25,1.0,409692.33,4301.77,2013-12-17 19:14:29.204475,*ALL
96684ACM,12/17/13,C,1.25,1.0,3528554.48,33521.27,2013-12-17 19:14:29.204475,*ALL
96692ACM,12/17/13,D,1.25,1.0,1517000.0,11377.5,2013-12-17 19:14:29.204475,*ALL
96724ACM,12/17/13,E,1.25,1.0,-1852480.18,0.0,2013-12-17 19:14:29.204475,*ALL
96726ACM,12/17/13,F,1.25,1.0,-1890197.05,0.0,2013-12-17 19:14:29.204475,*ALL
96757ACM,12/17/13,A,1.25,1.0,-2287.5,0.0,2013-12-17 19:14:29.204475,*ALL
96773ACM,12/17/13,B,1.25,1.0,6798.2,64.58,2013-12-17 19:14:29.204475,*ALL
96788ACM,12/17/13,C,1.25,1.0,16222.5,121.67,2013-12-17 19:14:29.204475,*ALL
96797ACM,12/17/13,D,1.25,1.0,36465.0,364.65,2013-12-17 19:14:29.204475,*ALL
96811ACM,12/17/13,E,1.25,1.0,-390.5,0.0,2013-12-17 19:14:29.204475,*ALL
96816ACM,12/17/13,F,1.25,1.0,5050.0,53.03,2013-12-17 19:14:29.204475,*ALL
96821ACM,12/17/13,A,1.25,1.0,-13755.0,0.0,2013-12-17 19:14:29.204475,*ALL
96826ACM,12/17/13,B,1.25,1.0,2166285.52,16247.14,2013-12-17 19:14:29.204475,*ALL
96857ACM,12/17/13,C,1.25,1.0,52050.0,520.5,2013-12-17 19:14:29.204475,*ALL
96861ACM,12/17/13,D,1.25,1.0,6700.0,77.05,2013-12-17 19:14:29.204475,*ALL
96907AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
96938ACM,12/17/13,F,1.25,1.0,18893573.42,179488.95,2013-12-17 19:14:29.204475,*ALL
96962ACM,12/17/13,A,1.25,1.0,-24190.0,0.0,2013-12-17 19:14:29.204475,*ALL
97002ACM,12/17/13,B,1.25,1.0,120861.34,1208.61,2013-12-17 19:14:29.204475,*ALL
97007ACM,12/17/13,C,1.25,1.0,640964.34,7371.09,2013-12-17 19:14:29.204475,*ALL
97010AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97017ACM,12/17/13,E,1.25,1.0,44521.85,422.96,2013-12-17 19:14:29.204475,*ALL
97026ACM,12/17/13,F,1.25,1.0,-92303.35,0.0,2013-12-17 19:14:29.204475,*ALL
97028ACM,12/17/13,A,1.25,1.0,781.3,7.81,2013-12-17 19:14:29.204475,*ALL
97030ACM,12/17/13,B,1.25,1.0,-1307445.95,0.0,2013-12-17 19:14:29.204475,*ALL
97031ACM,12/17/13,C,1.25,1.0,-296382.9,0.0,2013-12-17 19:14:29.204475,*ALL
97032ACM,12/17/13,D,1.25,1.0,681836.0,6477.44,2013-12-17 19:14:29.204475,*ALL
97035ACM,12/17/13,E,1.25,1.0,33878.36,254.09,2013-12-17 19:14:29.204475,*ALL
97037ACM,12/17/13,F,1.25,1.0,338834.22,3388.34,2013-12-17 19:14:29.204475,*ALL
97038AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97049ACM,12/17/13,B,1.25,1.0,679879.98,7138.74,2013-12-17 19:14:29.204475,*ALL
97059ACM,12/17/13,C,1.25,1.0,423558.09,4023.8,2013-12-17 19:14:29.204475,*ALL
97065ACM,12/17/13,D,1.25,1.0,93600.0,702.0,2013-12-17 19:14:29.204475,*ALL
97093ACM,12/17/13,E,1.25,1.0,-1182319.37,0.0,2013-12-17 19:14:29.204475,*ALL
97114ACM,12/17/13,F,1.25,1.0,686312.4,7892.59,2013-12-17 19:14:29.204475,*ALL
97126ACM,12/17/13,A,1.25,1.0,975000.0,10237.5,2013-12-17 19:14:29.204475,*ALL
97134AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97137AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97138ACM,12/17/13,D,1.25,1.0,45725.0,457.25,2013-12-17 19:14:29.204475,*ALL
97139ACM,12/17/13,E,1.25,1.0,73748.97,848.11,2013-12-17 19:14:29.204475,*ALL
97142ACM,12/17/13,F,1.25,1.0,254018.03,2667.19,2013-12-17 19:14:29.204475,*ALL
97153ACM,12/17/13,A,1.25,1.0,213190.0,2025.3,2013-12-17 19:14:29.204475,*ALL
97174ACM,12/17/13,B,1.25,1.0,143823.6,1078.68,2013-12-17 19:14:29.204475,*ALL
97178ACM,12/17/13,C,1.25,1.0,986236.26,9862.36,2013-12-17 19:14:29.204475,*ALL
97194ACM,12/17/13,D,1.25,1.0,573750.0,6598.13,2013-12-17 19:14:29.204475,*ALL
97200ACM,12/17/13,E,1.25,1.0,967599.09,10159.79,2013-12-17 19:14:29.204475,*ALL
97202ACM,12/17/13,F,1.25,1.0,652705.99,6200.71,2013-12-17 19:14:29.204475,*ALL
97203ACM,12/17/13,A,1.25,1.0,672075.0,5040.56,2013-12-17 19:14:29.204475,*ALL
97204ACM,12/17/13,B,1.25,1.0,497136.98,4971.37,2013-12-17 19:14:29.204475,*ALL
97205ACM,12/17/13,C,1.25,1.0,1455348.46,16736.51,2013-12-17 19:14:29.204475,*ALL
97211ACM,12/17/13,D,1.25,1.0,43812.6,460.03,2013-12-17 19:14:29.204475,*ALL
97212ACM,12/17/13,E,1.25,1.0,-37112.36,0.0,2013-12-17 19:14:29.204475,*ALL
97217ACM,12/17/13,F,1.25,1.0,-184670.02,0.0,2013-12-17 19:14:29.204475,*ALL
97220AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97225AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97226ACM,12/17/13,C,1.25,1.0,-14471.72,0.0,2013-12-17 19:14:29.204475,*ALL
97238ACM,12/17/13,D,1.25,1.0,20650.0,196.17,2013-12-17 19:14:29.204475,*ALL
97240ACM,12/17/13,E,1.25,1.0,833748.63,6253.11,2013-12-17 19:14:29.204475,*ALL
97241ACM,12/17/13,F,1.25,1.0,5811.31,58.11,2013-12-17 19:14:29.204475,*ALL
97242ACM,12/17/13,A,1.25,1.0,-96476.04,0.0,2013-12-17 19:14:29.204475,*ALL
97243ACM,12/17/13,B,1.25,1.0,300779.99,3158.19,2013-12-17 19:14:29.204475,*ALL
97244ACM,12/17/13,C,1.25,1.0,444254.96,4220.42,2013-12-17 19:14:29.204475,*ALL
97245ACM,12/17/13,D,1.25,1.0,378486.0,2838.64,2013-12-17 19:14:29.204475,*ALL
97246ACM,12/17/13,E,1.25,1.0,29965.54,299.66,2013-12-17 19:14:29.204475,*ALL
97275ACM,12/17/13,F,1.25,1.0,8906.25,102.42,2013-12-17 19:14:29.204475,*ALL
97276ACM,12/17/13,A,1.25,1.0,12500.0,131.25,2013-12-17 19:14:29.204475,*ALL
97312AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97313ACM,12/17/13,C,1.25,1.0,1385838.73,10393.79,2013-12-17 19:14:29.204475,*ALL
97329AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97333AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
97446ACM,12/17/13,F,1.25,1.0,5710568.5,59960.97,2013-12-17 19:14:29.204475,*ALL
97518ACM,12/17/13,A,1.25,1.0,-2130545.5,0.0,2013-12-17 19:14:29.204475,*ALL
97519ACM,12/17/13,B,1.25,1.0,-42554.38,0.0,2013-12-17 19:14:29.204475,*ALL
97529ACM,12/17/13,C,1.25,1.0,1532208.55,15322.09,2013-12-17 19:14:29.204475,*ALL
