"34183AC ","12-20-2013","USD",76064.24,121021.17,197085.41,226913,-29827.59,,
"34209ACM","12-20-2013","GBP",-42105.4,20347.71,-21757.69,129149,-21757.69,,
"34212ACM","12-20-2013","USD",-86285.46,94204.38,7918.92,244855,7918.92,,
"34213ACM","12-20-2013","GBP",-129646.28,139350.04,9703.76,303015,9703.76,,
"34216ACM","12-20-2013","USD",116731.7,188648.94,305380.64,294375,11005.64,,
"34217ACM","12-20-2013","GBP",-47225.15,249509.67,202284.52,94835,107449.52,,
"34218ACM","12-20-2013","USD",730429.48,-796737.63,-66308.15,756055,-66308.15,,
"34219ACM","12-20-2013","GBP",-1510,28976.29,27466.29,88677.25,27466.29,,
"34223ACM","12-20-2013","USD",298648.86,-314339.76,-15690.9,465450,-481140.9,,
"34224ACM","12-20-2013","GBP",42375.59,169338.21,211713.8,84065,127648.8,,
"34234AC ","12-20-2013","USD",1889535.16,-2255458.09,-365922.93,4019425,-365922.93,,
"34239AC ","12-20-2013","GBP",156922.91,349577.1,506500.01,717192,-210691.99,,
"34244ACM","12-20-2013","USD",-6868616.89,29875967.66,23007350.77,7832250,15175100.77,,
"34247AC ","12-20-2013","GBP",-84576.41,59498.59,-25077.82,99433,-124510.82,,
"34257ACM","12-20-2013","USD",-7722.5,2037896.79,2030174.29,2025400,4774.29,,
"34261AC ","12-20-2013","GBP",400930.23,-529907.78,-128977.55,1133778,-1262755.55,,
"34263ACM","12-20-2013","USD",57766.74,-111578.6,-53811.86,347632,-401443.86,,
"34265AC ","12-20-2013","GBP",29859.65,246565.9,276425.55,362163,-85737.45,,
"34266AC ","12-20-2013","USD",542569.95,150905.75,693475.7,1154325,693475.7,,
"34269AC ","12-20-2013","GBP",679612.74,-1997782.12,-1318169.38,1424118,-1318169.38,,
"34329ACA","12-20-2013","USD",3137727,1513923.16,4651650.16,31153319,4651650.16,,
"34387ACM","12-20-2013","GBP",-15070,676887.28,661817.28,657800,4017.28,,
"34423ACM","12-20-2013","USD",971173.41,-403107.57,568065.84,1176825,-608759.16,,
"34437ACM","12-20-2013","GBP",63491.76,61260.39,124752.15,238175,-113422.85,,
"34439ACM","12-20-2013","USD",-635488.72,9460566.78,8825078.06,1269175,7555903.06,,
"34449ACM","12-20-2013","GBP",-3286.13,84356.45,81070.32,77302,3768.32,,
"34466AC ","12-20-2013","USD",-31610,398889.51,367279.51,262813,104466.51,,
"34467AC ","12-20-2013","GBP",23755,126380.54,150135.54,49200,150135.54,,
"34483ACM","12-20-2013","USD",88232.2,2519344.82,2607577.02,443339,2164238.02,,
"34488AC ","12-20-2013","GBP",14087.5,42482.5,56570,56300,270,,
"34491AC ","12-20-2013","USD",-59535,231525,171990,172200,-210,,
"34521AC ","12-20-2013","GBP",3233018.87,9953695.41,13186714.28,9294845,3891869.28,,
"34527AC ","12-20-2013","USD",1951905,-27300700,-25348795,3904250,-29253045,,
"34528AC ","12-20-2013","GBP",-10075,2825600,2815525,5750,2809775,,
"34549ACM","12-20-2013","USD",1907608.6,2746283.98,4653892.58,5212150,-558257.42,,
"34576ACM","12-20-2013","GBP",525337.5,712981.6,1238319.1,1095000,143319.1,,
"34578ACM","12-20-2013","USD",18287.5,1484725.47,1503012.97,493908.55,1009104.42,,
"34579ACM","12-20-2013","GBP",28579.03,1156124.67,1184703.7,189923,994780.7,,
"34597ACM","12-20-2013","USD",-4557.5,71738,67180.5,54600,12580.5,,
"34598ACM","12-20-2013","GBP",3750,-59228.29,-55478.29,12622.25,-68100.54,,
"34607ACM","12-20-2013","USD",-1865,-181834.27,-183699.27,98400,-282099.27,,
"34645ACM","12-20-2013","GBP",20773446.79,6641505.13,27414951.92,29589700,-2174748.08,,
"34674ACM","12-20-2013","USD",426362.5,20275,446637.5,209385,237252.5,,
"34677ACM","12-20-2013","GBP",-348287.5,-23506.9,-371794.4,279460,-651254.4,,
"34690ACM","12-20-2013","USD",1057725,-8619371.71,-7561646.71,1107000,-8668646.71,,
"34719ACM","12-20-2013","GBP",67600,-10474.15,57125.85,129000,-71874.15,,
"34727AC ","12-20-2013","USD",2109.3,603254.49,605363.79,22125,583238.79,,
"34734AC ","12-20-2013","GBP",76812.5,-146509.16,-69696.66,362055,-69696.66,,
"34740ACM","12-20-2013","USD",104335.5,81839.2,186174.7,205611,-19436.3,,
"34741ACM","12-20-2013","GBP",57225,8250,65475,61500,3975,,
"34742ACM","12-20-2013","USD",193700,10800,204500,205000,-500,,
"34743ACM","12-20-2013","GBP",238475,68157.1,306632.1,410000,-103367.9,,
"34755ACM","12-20-2013","USD",83643.75,-85043.75,-1400,44955,-46355,,
"34764ACM","12-20-2013","GBP",-3730534.97,32465044.92,28734509.95,5877425,22857084.95,,
"34765ACM","12-20-2013","USD",-157000,975873.39,818873.39,806650,12223.39,,
"34770ACM","12-20-2013","GBP",233125,329533.7,562658.7,564303,-1644.3,,
"34773ACM","12-20-2013","USD",51987.5,-67577.5,-15590,833700,-15590,,
"34777AC ","12-20-2013","GBP",-499055,10572891.56,10073836.56,7900220,2173616.56,,
"34786ACM","12-20-2013","USD",607004.03,-1608979.1,-1001975.07,765213,-1001975.07,,
"34788ACM","12-20-2013","GBP",-1535883.27,13248616.89,11712733.62,2824705,8888028.62,,
"34795AC ","12-20-2013","USD",891542.41,27320225.41,28211767.82,3734790,24476977.82,,
"34796AC ","12-20-2013","GBP",29959.19,-209578.58,-179619.39,843664,-707349.94,,
"34842AC ","12-20-2013","USD",-17463.37,674.92,-16788.45,34675,-16788.45,,
"34855ACM","12-20-2013","GBP",310565,1306089.33,1616654.33,1184900,431754.33,,
"34856ACM","12-20-2013","USD",485,7705,8190,8200,-10,,
"34871ACM","12-20-2013","GBP",23234340,17895432.43,41129772.43,26387600,14742172.43,,
"34872ACM","12-20-2013","USD",2339320,118648.8,2457968.8,2656800,-198831.2,,
"34900ACM","12-20-2013","GBP",440372.8,-8562286.25,-8121913.45,231000,-8352913.45,,
"34903ACM","12-20-2013","USD",-99202.31,183395.03,84192.72,66675,17517.72,,
"34906ACM","12-20-2013","GBP",1781.25,5275,7056.25,7650,-593.75,,
"34911ACM","12-20-2013","USD",7946257.5,-2505525.12,5440732.38,9020000,-3579267.62,,
"34918ACM","12-20-2013","GBP",-29282.5,237441.42,208158.92,217300,-9141.08,,
"35002ACM","12-20-2013","USD",835450,24725486.97,25560936.97,828200,24732736.97,,
"35004ACM","12-20-2013","GBP",12643.75,127582.77,140226.52,15750,124476.52,,
"35005ACM","12-20-2013","USD",-1047.38,1024500,1023452.62,634075,389377.62,,
"35007ACM","12-20-2013","GBP",252787.5,544896.12,797683.62,376194,421489.62,,
"35008ACM","12-20-2013","USD",2033444.96,2299507.78,4332952.74,18694502,-14361549.26,,
"35017ACM","12-20-2013","GBP",-2250,6828.73,4578.73,2950,1628.73,,
"35036ACM","12-20-2013","USD",66187.5,40759.23,106946.73,119275,-12328.27,,
"35038ACM","12-20-2013","GBP",231712.5,2412036.07,2643748.57,1496500,1147248.57,,
"3506DACM","12-20-2013","USD",-15626,-57.2,-15683.2,295000,-310683.2,,
"35082ACM","12-20-2013","GBP",45656.25,23453.01,69109.26,76000,-6890.74,,
"35084ACM","12-20-2013","USD",-26364350,73061233.12,46696883.12,36475400,10221483.12,,
"35085ACM","12-20-2013","GBP",-552415,1394815.29,842400.29,795400,47000.29,,
"35098ACM","12-20-2013","USD",370539.9,-21789.9,348750,348750,0,,
"35115ACM","12-20-2013","GBP",610342.85,-13185931.07,-12575588.22,23850365.75,-36425953.97,,
"35119ACM","12-20-2013","USD",202020,-202020,0,0,0,,
"35123ACM","12-20-2013","GBP",17213444.23,-27990657.27,-10777213.04,88009019,-18786232.04,,
"35125ACM","12-20-2013","USD",82827.76,35074.82,117902.58,124106,-6203.42,,
"35126ACM","12-20-2013","GBP",2006015.2,-2007281.37,-1266.17,2356623,-1266.17,,
"35140ACM","12-20-2013","USD",67250,233080.6,300330.6,231990,68340.6,,
"35142ACM","12-20-2013","GBP",-31507.5,389878,358370.5,252200,106170.5,,
"35152ACM","12-20-2013","USD",-95,-13180.9,-13275.9,10000,-23275.9,,
"35154ACM","12-20-2013","GBP",843.75,42100.25,42944,16875,26069,,
"35155ACM","12-20-2013","USD",-5195,41915.2,36720.2,20200,16520.2,,
"35159ACM","12-20-2013","GBP",-6603.98,58229.34,51625.36,33120,18505.36,,
"35169ACM","12-20-2013","USD",-7377.65,29856,22478.35,29070,-6591.65,,
"35171ACM","12-20-2013","GBP",1447.5,397.5,1845,1700,145,,
"35174ACM","12-20-2013","USD",1447.5,1948,3395.5,1700,1695.5,,
"35175ACM","12-20-2013","GBP",25310,115969.22,141279.22,117200,24079.22,,
"35177ACM","12-20-2013","USD",37.5,3170.1,3207.6,2250,957.6,,
"35181ACM","12-20-2013","GBP",362.5,2957.6,3320.1,2250,1070.1,,
"35212ACM","12-20-2013","USD",-990,5559.99,4569.99,2800,1769.99,,
"35244ACM","12-20-2013","GBP",225,6065.2,6290.2,4500,1790.2,,
"35259ACM","12-20-2013","USD",-31345,455341.68,423996.68,487000,-63003.32,,
"35275ACM","12-20-2013","GBP",337.5,17796.01,18133.51,6750,11383.51,,
"35313ACM","12-20-2013","USD",600,2607.19,3207.19,2250,957.19,,
"35327ACM","12-20-2013","GBP",143810,187412.66,331222.66,136300,194922.66,,
"35328ACM","12-20-2013","USD",-15680,16820.8,1140.8,173000,-171859.2,,
"35332ACM","12-20-2013","GBP",-347971.9,783377.06,435405.16,474834,-39428.84,,
"35347ACM","12-20-2013","USD",2355,1238,3593,3000,593,,
"35351ACM","12-20-2013","GBP",-1150,6782.2,5632.2,2250,3382.2,,
"35360ACM","12-20-2013","USD",170,394.5,564.5,900,-335.5,,
"35364ACM","12-20-2013","GBP",-8430,45912.3,37482.3,27050,10432.3,,
"35365ACM","12-20-2013","USD",142,2699,2841,2000,841,,
"35378ACM","12-20-2013","GBP",-2231.78,-1137.05,-3368.83,12228,-15596.83,,
"35418ACM","12-20-2013","USD",-697.2,5378.42,4681.22,4830,-148.78,,
"35451ACM","12-20-2013","GBP",170,3975,4145,3000,1145,,
"35464ACM","12-20-2013","USD",1410,435,1845,1700,145,,
"35469ACM","12-20-2013","GBP",-9486.4,11810.01,2323.61,3000,-676.39,,
"35481ACM","12-20-2013","USD",1100,5368.08,6468.08,5074,1394.08,,
"35484ACM","12-20-2013","GBP",-381.25,1993.75,1612.5,1125,487.5,,
"35485ACM","12-20-2013","USD",-262.5,3727.97,3465.47,6750,-3284.53,,
"35487ACM","12-20-2013","GBP",-5075,8262.5,3187.5,2250,937.5,,
"35488ACM","12-20-2013","USD",-250,17112.24,16862.24,1125,15737.24,,
"35607ACM","12-20-2013","GBP",-136991.4,333210.15,196218.75,154875,41343.75,,
"35874ACM","12-20-2013","USD",91750,45875,137625,91750,45875,,
"35875ACM","12-20-2013","GBP",64500,32250,96750,64500,32250,,
"35886ACM","12-20-2013","USD",-24788.92,65045.17,40256.25,28025,12231.25,,
"35887ACM","12-20-2013","GBP",-20874.88,46774.88,25900,23600,2300,,
"35888ACM","12-20-2013","USD",-11742.12,30810.87,19068.75,13275,5793.75,,
"35918ACM","12-20-2013","GBP",11608232.86,10204624.3,21812857.16,23519625,-1706767.84,,
"35970ACM","12-20-2013","USD",109250,102925,212175,135700,76475,,
"36006ACM","12-20-2013","GBP",-390046.67,153506.6,-236540.07,513750,-750290.07,,
"36025ACM","12-20-2013","USD",88750,1027112.08,1115862.08,272500,843362.08,,
"36028ACM","12-20-2013","GBP",-316186.67,3197365.73,2881179.06,411000,2470179.06,,
"36054ACM","12-20-2013","USD",63745,363507.2,427252.2,471000,-43747.8,,
"36055ACM","12-20-2013","GBP",-155130,39847.01,-115282.99,49175,-164457.99,,
"36074ACM","12-20-2013","USD",644530,-339845,304685,724378,304685,,
"36158ACM","12-20-2013","GBP",129226.07,120333.18,249559.25,171650,77909.25,,
"36172ACM","12-20-2013","USD",-3375,101160.7,97785.7,11250,86535.7,,
"36248ACM","12-20-2013","GBP",-772825.94,2293184.94,1520359,1418200,102159,,
"36249ACM","12-20-2013","USD",3109.37,3126.56,6235.93,3850,2385.93,,
"36275ACM","12-20-2013","GBP",664.07,2386.31,3050.38,2294,756.38,,
"36277ACM","12-20-2013","USD",-7031.25,19262.89,12231.64,7500,4731.64,,
"36278ACM","12-20-2013","GBP",23750,27375,51125,29500,21625,,
"36349ACM","12-20-2013","USD",-73062.08,191712.08,118650,82600,36050,,
"36435ACM","12-20-2013","GBP",249467.4,395157.6,644625,355500,289125,,
"36436ACM","12-20-2013","USD",333513.78,431823.72,765337.5,467850,297487.5,,
"36437ACM","12-20-2013","GBP",-1666559.16,-3091435.02,-4757994.18,1635900,-6393894.18,,
"36440ACM","12-20-2013","USD",52343.45,49281.35,101624.8,71500,30124.8,,
"36441ACM","12-20-2013","GBP",5937.5,6843.75,12781.25,7375,5406.25,,
"36446ACM","12-20-2013","USD",37007.61,36464.13,73471.74,52325,21146.74,,
"36470ACM","12-20-2013","GBP",-151134.22,708561.23,557427.01,1710791.5,-1153364.49,,
"36478ACM","12-20-2013","USD",13710.87,23170.38,36881.25,20775,16106.25,,
"36479ACM","12-20-2013","GBP",33023.28,56907.97,89931.25,50975,38956.25,,
"36481ACM","12-20-2013","USD",294888.96,376598.54,671487.5,407450,264037.5,,
"36482ACM","12-20-2013","GBP",47234.25,59768.88,107003.13,59825,47178.13,,
"36485ACM","12-20-2013","USD",16280.96,11356.4,27637.36,11300,16337.36,,
"36487ACM","12-20-2013","GBP",1742.18,-47.18,1695,880,815,,
"36488ACM","12-20-2013","USD",7960.88,6259.4,14220.28,7725,6495.28,,
"36490ACM","12-20-2013","GBP",29929.53,40001.72,69931.25,43475,26456.25,,
"36503ACM","12-20-2013","USD",19657.53,1463664.85,1483322.38,821483,661839.38,,
"36504ACM","12-20-2013","GBP",15668.75,284049.06,299717.81,118225,181492.81,,
"36507ACM","12-20-2013","USD",47500,54750,102250,59000,43250,,
"36547ACM","12-20-2013","GBP",-355710,2436359.93,2080649.93,930700,1149949.93,,
"36549ACM","12-20-2013","USD",-53820,519572.71,465752.71,126000,339752.71,,
"36554ACM","12-20-2013","GBP",-54780,346382.6,291602.6,94600,197002.6,,
"36557ACM","12-20-2013","USD",-148304,1306910.56,1158606.56,347200,811406.56,,
"36558ACM","12-20-2013","GBP",-1542415,6610145.64,5067730.64,2142550,2925180.64,,
"36564ACM","12-20-2013","USD",-139855.5,38006.78,-101848.72,1176894.25,-101848.72,,
"36576ACM","12-20-2013","GBP",-12190,4609088.01,4596898.01,4997900,-401001.99,,
"36577ACM","12-20-2013","USD",149010,2142042.57,2291052.57,2313400,-22347.43,,
"36608ACM","12-20-2013","GBP",-23630,126379.82,102749.82,70200,32549.82,,
"36609ACM","12-20-2013","USD",-952132.56,947377.19,-4755.37,3899100,-4755.37,,
"36645ACM","12-20-2013","GBP",-57270,290093.6,232823.6,98900,133923.6,,
"36654ACM","12-20-2013","USD",-750,250436.76,249686.76,13500,236186.76,,
"36666ACM","12-20-2013","GBP",186389.44,217498.06,403887.5,233050,170837.5,,
"36678ACM","12-20-2013","USD",-416647.3,1137463.31,720816.01,725794,-4977.99,,
"36709ACM","12-20-2013","GBP",-21875,17500,-4375,99750,-104125,,
"36712ACM","12-20-2013","USD",-25500,26217.21,717.21,14600,-13882.79,,
"36714ACM","12-20-2013","GBP",-4407.5,-23671.73,-28079.23,114825,-142904.23,,
"36791ACM","12-20-2013","USD",5937.5,5593.75,11531.25,7375,4156.25,,
"36792ACM","12-20-2013","GBP",5812.5,25187.5,31000,20000,11000,,
"36800ACM","12-20-2013","USD",1681539.73,-1713972.45,-32432.72,1674600,-1707032.72,,
"36804ACM","12-20-2013","GBP",-4460,11587.76,7127.76,2800,4327.76,,
"36807ACM","12-20-2013","USD",740,7200,7940,6000,1940,,
"36839ACM","12-20-2013","GBP",3500,702.5,4202.5,3150,1052.5,,
"36841ACM","12-20-2013","USD",56.25,1514.75,1571,1125,446,,
"36842ACM","12-20-2013","GBP",-1343.75,2956.25,1612.5,1125,487.5,,
"36844ACM","12-20-2013","USD",337.5,6275.5,6613,4500,2113,,
"36862AC ","12-20-2013","GBP",-23780,6365.51,-17414.49,21401,-38815.49,,
"36878AC ","12-20-2013","USD",-110,219942.27,219832.27,45100,174732.27,,
"36884ACM","12-20-2013","GBP",214376.45,528223.97,742600.42,2154350,-1411749.58,,
"36886ACM","12-20-2013","USD",-1421535.68,17907028.58,16485492.9,1990700,14494792.9,,
"36887ACM","12-20-2013","GBP",-108763.78,193023.51,84259.73,621400,-537140.27,,
"36888ACM","12-20-2013","USD",62587.5,526402.29,588989.79,61500,527489.79,,
"36889ACM","12-20-2013","GBP",2263037.69,6067638.08,8330675.77,1960800,6369875.77,,
"36891ACM","12-20-2013","USD",227995.57,-187532.04,40463.53,2067950,40463.53,,
"36902ACM","12-20-2013","GBP",-104310,513555.17,409245.17,250100,159145.17,,
"36903ACM","12-20-2013","USD",-46170,220040.12,173870.12,110700,63170.12,,
"36904ACM","12-20-2013","GBP",-5130,21269.5,16139.5,12300,3839.5,,
"36905ACM","12-20-2013","USD",102897.77,25739.11,128636.88,69700,58936.88,,
"36916ACM","12-20-2013","GBP",5429.69,31674.03,37103.72,13500,23603.72,,
"36923ACM","12-20-2013","USD",3273377.54,1110237.73,4383615.27,2910871,1472744.27,,
"36924ACM","12-20-2013","GBP",9750,20528.12,30278.12,13000,17278.12,,
"36929AC ","12-20-2013","USD",778633.57,1015600.54,1794234.11,876346,917888.11,,
"36936AC ","12-20-2013","GBP",316278.9,-19866.15,296412.75,257194,39218.75,,
"36958ACM","12-20-2013","USD",94968.66,17324.88,112293.54,121950,-9656.46,,
"36959AC ","12-20-2013","GBP",35765.41,4143.75,39909.16,63425,-23515.84,,
"36973ACM","12-20-2013","USD",6100,0,6100,90200,-84100,,
"36987AC ","12-20-2013","GBP",66701.65,3313192.64,3379894.29,186070,3193824.29,,
"36988AC ","12-20-2013","USD",54455.92,-1663997.28,-1609541.36,285240,-1894781.36,,
"37016ACM","12-20-2013","GBP",110311.89,76794.53,187106.42,112472.5,74633.92,,
"37020AC ","12-20-2013","USD",216870,-44846.3,172023.7,45567,126456.7,,
"37023AC ","12-20-2013","GBP",1323140,-5875956.82,-4552816.82,815250,-5368066.82,,
"37025AC ","12-20-2013","USD",1536850,510047.4,2046897.4,180183,1866714.4,,
"37026AC ","12-20-2013","GBP",-74060,-389.94,-74449.94,169800,-244249.94,,
"37027AC ","12-20-2013","USD",483420,-11452.2,471967.8,0,471967.8,,
"37028AC ","12-20-2013","GBP",-25540,-252.28,-25792.28,10800,-36592.28,,
"37029AC ","12-20-2013","USD",-40140,-283.92,-40423.92,19500,-59923.92,,
"37038AC ","12-20-2013","GBP",44999.4,140812.5,185811.9,186750,-938.1,,
"37041AC ","12-20-2013","USD",-33846.8,105346.88,71500.08,68450,3050.08,,
"37043AC ","12-20-2013","GBP",62062.5,20685.8,82748.3,82750,-1.7,,
"37044ACA","12-20-2013","USD",11431.29,521286.75,532718.04,175534,357184.04,,
"37047ACM","12-20-2013","GBP",310276.31,-316119.56,-5843.25,384038,-190886.22,,
"37062ACA","12-20-2013","USD",100410,7318823.49,7419233.49,204200,7215033.49,,
"37070ACM","12-20-2013","GBP",-1514217.66,-15926353.17,-17440570.83,38435035,-55875605.83,,
"37072ACM","12-20-2013","USD",-9245926.19,110161915.5,100915989.3,12652550,88263439.27,,
"37075ACM","12-20-2013","GBP",-43305.81,-9379.21,-52685.02,222990,-275675.02,,
"37076ACM","12-20-2013","USD",17621.13,55387.5,73008.63,142579,-69570.37,,
"37077ACM","12-20-2013","GBP",10143.98,-58299.37,-48155.39,137295,-185450.39,,
"37079ACM","12-20-2013","USD",195318.33,1352675.63,1547993.96,3863600,-2315606.04,,
"37084ACM","12-20-2013","GBP",-132110.21,-313795.01,-445905.22,732500,-1178405.22,,
"37085ACM","12-20-2013","USD",175876.79,2421675.13,2597551.92,4011200,-1413648.08,,
"37088ACM","12-20-2013","GBP",73666,1326250.24,1399916.24,2173900,-773983.76,,
"37092ACM","12-20-2013","USD",259865.61,-28203950.24,-27944084.63,1116020,-29060104.63,,
"37097ACM","12-20-2013","GBP",-35873.03,23994.32,-11878.71,92720,-104598.71,,
"37140ACM","12-20-2013","USD",-70585,70175,-410,336200,-336610,,
"37147ACM","12-20-2013","GBP",-394760,393370,-1390,1139800,-1141190,,
"37175ACM","12-20-2013","USD",-6144725.41,32546376.21,26401650.8,17253788.25,9147862.55,,
"37179ACM","12-20-2013","GBP",1087833.72,-1251478.93,-163645.21,1430391.31,-1594036.52,,
"37188ACM","12-20-2013","USD",-29078.28,29289.15,210.87,39565,-39354.13,,
"37190ACM","12-20-2013","GBP",1281010.42,-1333618.86,-52608.44,3014104,-52608.44,,
"37192ACM","12-20-2013","USD",-145468.09,145867.03,398.94,171425,-171026.06,,
"37204ACM","12-20-2013","GBP",165022.1,-161999.63,3022.47,347400,3022.47,,
"37211ACM","12-20-2013","USD",-117366.97,117980.32,613.35,156916,613.35,,
"37215ACM","12-20-2013","GBP",491375.49,-484440.21,6935.28,716738,6935.28,,
"37223ACK","12-20-2013","USD",-4790,325978.75,321188.75,30800,290388.75,,
"37228ACK","12-20-2013","GBP",-230932.5,9434283.49,9203350.99,3079100,6124250.99,,
"37229ACK","12-20-2013","USD",-27000,374392.73,347392.73,195750,151642.73,,
"37238ACM","12-20-2013","GBP",-60255,59905,-350,287000,-287350,,
"37288ACM","12-20-2013","USD",145202.48,-143092.6,2109.88,293803,2109.88,,
"37311ACM","12-20-2013","GBP",-100540,-61579.62,-162119.62,67200,-229319.62,,
"37314ACM","12-20-2013","USD",53382.68,-54164.18,-781.5,73750,-74531.5,,
"37324ACM","12-20-2013","GBP",223120.8,-13120.8,210000,210000,0,,
"37325ACM","12-20-2013","USD",107576.1,-6326.1,101250,101250,0,,
"37336ACM","12-20-2013","GBP",94686.4,72207.58,166893.98,166175,718.98,,
"37348ACM","12-20-2013","USD",7000,-5187.94,1812.06,37400,-35587.94,,
"37372ACM","12-20-2013","GBP",-22.5,-557316.55,-557339.05,158376,-715715.05,,
"37391ACM","12-20-2013","USD",74915.15,-63495.82,11419.33,308084.25,-296664.92,,
"37392ACM","12-20-2013","GBP",239242.18,-230940.55,8301.63,200428.75,-192127.12,,
"37393ACM","12-20-2013","USD",424976.96,-388928.57,36048.39,1119329.25,-1083280.86,,
"37407ACM","12-20-2013","GBP",108116.78,-110156.32,-2039.54,137696,-139735.54,,
"37410ACM","12-20-2013","USD",1704395.39,2757171.04,4461566.43,2505900,1955666.43,,
"37411ACM","12-20-2013","GBP",971808.55,-995164.26,-23355.71,1246430,-1269785.71,,
"37416ACM","12-20-2013","USD",-12874.88,12749.92,-124.96,14400,-14524.96,,
"37417ACM","12-20-2013","GBP",79522.92,59781.4,139304.32,121925,17379.32,,
"37418ACM","12-20-2013","USD",27265.58,4800.21,32065.79,45279,-13213.21,,
"37424ACM","12-20-2013","GBP",93390.36,-94531.44,-1141.08,137150,-1141.08,,
"37435ACM","12-20-2013","USD",-249.92,-551.52,-801.44,23600,-24401.44,,
"37452ACM","12-20-2013","GBP",347428.75,-314027.99,33400.76,3899975,-3866574.24,,
"37484ACM","12-20-2013","USD",10,-6727.59,-6717.59,4100,-10817.59,,
"37485ACM","12-20-2013","GBP",10,-16738.13,-16728.13,4100,-20828.13,,
"37487ACM","12-20-2013","USD",-8671.85,51243.88,42572.03,10660.05,31911.98,,
